2023/07/18 14:26:10 Parsing output variable expressions...
2023/07/18 14:26:10 Loading emissions shapefile: /home/tfmrodge/scratch/GEMMACH_data/data/Inmap_outputs/Emissions/Emissions_shp/BASEGM_2015_E010_Sumlcc.shp.
2023/07/18 14:26:59 Loading CTM data...
2023/07/18 14:26:59 Reading input data...
2023/07/18 14:32:34 Loading population and mortality rate data...
2023/07/18 14:33:18 Initializing model...
2023/07/18 14:35:20 Emission totals:
2023/07/18 14:35:20 gOrg, 2690.7833063977755 μg/s
2023/07/18 14:35:20 pOrg, 0 μg/s
2023/07/18 14:35:20 PM2_5, 956.0776361333766 μg/s
2023/07/18 14:35:20 gNH, 953.8390466510631 μg/s
2023/07/18 14:35:20 pNH, 0 μg/s
2023/07/18 14:35:20 gS, 563.0401280170806 μg/s
2023/07/18 14:35:20 pS, 0 μg/s
2023/07/18 14:35:20 gNO, 753.1349140210083 μg/s
2023/07/18 14:35:20 pNO, 0 μg/s
2023/07/18 14:38:44 iteration 32683  walltime=0.0905h  Δwalltime=0.0061s  timestep= 0s  day=0.000584
2023/07/18 14:38:46 iteration 33005  walltime=0.0911h  Δwalltime=0.0059s  timestep= 0s  day=0.00059
2023/07/18 14:38:48 iteration 33324  walltime=0.0916h  Δwalltime=0.006s  timestep= 0s  day=0.000596
2023/07/18 14:38:50 iteration 33656  walltime=0.0922h  Δwalltime=0.006s  timestep= 0s  day=0.000602
2023/07/18 14:38:52 iteration 33988  walltime=0.0927h  Δwalltime=0.006s  timestep= 0s  day=0.000608
2023/07/18 14:38:54 iteration 34311  walltime=0.0933h  Δwalltime=0.006s  timestep= 0s  day=0.000613
2023/07/18 14:38:56 iteration 34641  walltime=0.0938h  Δwalltime=0.0071s  timestep= 0s  day=0.000619
2023/07/18 14:38:58 iteration 34970  walltime=0.0944h  Δwalltime=0.0059s  timestep= 0s  day=0.000625
2023/07/18 14:39:00 iteration 35303  walltime=0.0949h  Δwalltime=0.0098s  timestep= 0s  day=0.000631
2023/07/18 14:39:02 iteration 35631  walltime=0.0955h  Δwalltime=0.0059s  timestep= 0s  day=0.000637
2023/07/18 14:39:04 iteration 35961  walltime=0.0961h  Δwalltime=0.0062s  timestep= 0s  day=0.000643
2023/07/18 14:39:06 iteration 36293  walltime=0.0966h  Δwalltime=0.0061s  timestep= 0s  day=0.000649
2023/07/18 14:39:08 iteration 36624  walltime=0.0972h  Δwalltime=0.0061s  timestep= 0s  day=0.000655
2023/07/18 14:39:10 iteration 36948  walltime=0.0977h  Δwalltime=0.0059s  timestep= 0s  day=0.00066
2023/07/18 14:39:12 iteration 37279  walltime=0.0983h  Δwalltime=0.0097s  timestep= 0s  day=0.000666
2023/07/18 14:39:14 iteration 37510  walltime=0.0988h  Δwalltime=0.011s  timestep= 0s  day=0.000671
2023/07/18 14:39:16 iteration 37792  walltime=0.0994h  Δwalltime=0.0063s  timestep= 0s  day=0.000676
2023/07/18 14:39:18 iteration 38087  walltime=0.0999h  Δwalltime=0.0064s  timestep= 0s  day=0.000681
2023/07/18 14:39:20 iteration 38394  walltime= 0.101h  Δwalltime=0.0061s  timestep= 0s  day=0.000686
2023/07/18 14:39:22 iteration 38718  walltime= 0.101h  Δwalltime=0.0062s  timestep= 0s  day=0.000692
2023/07/18 14:39:24 iteration 39037  walltime= 0.102h  Δwalltime=0.011s  timestep= 0s  day=0.000698
2023/07/18 14:39:26 iteration 39277  walltime= 0.102h  Δwalltime=0.0061s  timestep= 0s  day=0.000702
2023/07/18 14:39:28 iteration 39607  walltime= 0.103h  Δwalltime=0.0059s  timestep= 0s  day=0.000708
2023/07/18 14:39:30 iteration 39936  walltime= 0.103h  Δwalltime=0.0061s  timestep= 0s  day=0.000714
2023/07/18 14:39:32 iteration 40265  walltime= 0.104h  Δwalltime=0.0059s  timestep= 0s  day=0.00072
2023/07/18 14:39:34 iteration 40591  walltime= 0.104h  Δwalltime=0.0061s  timestep= 0s  day=0.000726
2023/07/18 14:39:36 iteration 40863  walltime= 0.105h  Δwalltime=0.0096s  timestep= 0s  day=0.00073
2023/07/18 14:39:38 iteration 41174  walltime= 0.106h  Δwalltime=0.0088s  timestep= 0s  day=0.000736
2023/07/18 14:39:40 iteration 41495  walltime= 0.106h  Δwalltime=0.0063s  timestep= 0s  day=0.000742
2023/07/18 14:39:42 iteration 41822  walltime= 0.107h  Δwalltime=0.0061s  timestep= 0s  day=0.000748
2023/07/18 14:39:44 iteration 42150  walltime= 0.107h  Δwalltime=0.0096s  timestep= 0s  day=0.000753
2023/07/18 14:39:46 iteration 42478  walltime= 0.108h  Δwalltime=0.006s  timestep= 0s  day=0.000759
2023/07/18 14:39:48 iteration 42799  walltime= 0.108h  Δwalltime=0.006s  timestep= 0s  day=0.000765
2023/07/18 14:39:50 iteration 43122  walltime= 0.109h  Δwalltime=0.0059s  timestep= 0s  day=0.000771
2023/07/18 14:39:52 iteration 43450  walltime= 0.109h  Δwalltime=0.0061s  timestep= 0s  day=0.000777
2023/07/18 14:39:54 iteration 43759  walltime=  0.11h  Δwalltime=0.0061s  timestep= 0s  day=0.000782
2023/07/18 14:39:56 iteration 44089  walltime= 0.111h  Δwalltime=0.0061s  timestep= 0s  day=0.000788
2023/07/18 14:39:58 iteration 44420  walltime= 0.111h  Δwalltime=0.006s  timestep= 0s  day=0.000794
2023/07/18 14:40:00 iteration 44752  walltime= 0.112h  Δwalltime=0.0061s  timestep= 0s  day=0.0008
2023/07/18 14:40:02 iteration 45079  walltime= 0.112h  Δwalltime=0.0067s  timestep= 0s  day=0.000806
2023/07/18 14:40:04 iteration 45409  walltime= 0.113h  Δwalltime=0.0061s  timestep= 0s  day=0.000812
2023/07/18 14:40:06 iteration 45734  walltime= 0.113h  Δwalltime=0.0096s  timestep= 0s  day=0.000818
2023/07/18 14:40:08 iteration 46062  walltime= 0.114h  Δwalltime=0.0059s  timestep= 0s  day=0.000823
2023/07/18 14:40:10 iteration 46384  walltime= 0.114h  Δwalltime=0.0061s  timestep= 0s  day=0.000829
2023/07/18 14:40:12 iteration 46711  walltime= 0.115h  Δwalltime=0.0078s  timestep= 0s  day=0.000835
2023/07/18 14:40:14 iteration 47043  walltime= 0.116h  Δwalltime=0.006s  timestep= 0s  day=0.000841
2023/07/18 14:40:16 iteration 47375  walltime= 0.116h  Δwalltime=0.006s  timestep= 0s  day=0.000847
2023/07/18 14:40:18 iteration 47700  walltime= 0.117h  Δwalltime=0.0061s  timestep= 0s  day=0.000853
2023/07/18 14:40:20 iteration 48028  walltime= 0.117h  Δwalltime=0.0059s  timestep= 0s  day=0.000859
2023/07/18 14:40:22 iteration 48357  walltime= 0.118h  Δwalltime=0.006s  timestep= 0s  day=0.000864
2023/07/18 14:40:24 iteration 48681  walltime= 0.118h  Δwalltime=0.0096s  timestep= 0s  day=0.00087
2023/07/18 14:40:26 iteration 49009  walltime= 0.119h  Δwalltime=0.0061s  timestep= 0s  day=0.000876
2023/07/18 14:40:28 iteration 49335  walltime= 0.119h  Δwalltime=0.0062s  timestep= 0s  day=0.000882
2023/07/18 14:40:30 iteration 49661  walltime=  0.12h  Δwalltime=0.0059s  timestep= 0s  day=0.000888
2023/07/18 14:40:32 iteration 49991  walltime= 0.121h  Δwalltime=0.0059s  timestep= 0s  day=0.000894
2023/07/18 14:40:34 iteration 50319  walltime= 0.121h  Δwalltime=0.01s  timestep= 0s  day=0.000899
2023/07/18 14:40:36 iteration 50648  walltime= 0.122h  Δwalltime=0.0058s  timestep= 0s  day=0.000905
2023/07/18 14:40:38 iteration 50979  walltime= 0.122h  Δwalltime=0.0063s  timestep= 0s  day=0.000911
2023/07/18 14:40:40 iteration 51304  walltime= 0.123h  Δwalltime=0.0061s  timestep= 0s  day=0.000917
2023/07/18 14:40:42 iteration 51634  walltime= 0.123h  Δwalltime=0.0061s  timestep= 0s  day=0.000923
2023/07/18 14:40:44 iteration 51958  walltime= 0.124h  Δwalltime=0.006s  timestep= 0s  day=0.000929
2023/07/18 14:40:46 iteration 52287  walltime= 0.124h  Δwalltime=0.006s  timestep= 0s  day=0.000935
2023/07/18 14:40:48 iteration 52611  walltime= 0.125h  Δwalltime=0.0061s  timestep= 0s  day=0.00094
2023/07/18 14:40:50 iteration 52940  walltime= 0.126h  Δwalltime=0.0061s  timestep= 0s  day=0.000946
2023/07/18 14:40:52 iteration 53268  walltime= 0.126h  Δwalltime=0.0061s  timestep= 0s  day=0.000952
2023/07/18 14:40:54 iteration 53590  walltime= 0.127h  Δwalltime=0.0061s  timestep= 0s  day=0.000958
2023/07/18 14:40:56 iteration 53917  walltime= 0.127h  Δwalltime=0.006s  timestep= 0s  day=0.000964
2023/07/18 14:40:58 iteration 54244  walltime= 0.128h  Δwalltime=0.006s  timestep= 0s  day=0.00097
2023/07/18 14:41:00 iteration 54566  walltime= 0.128h  Δwalltime=0.0061s  timestep= 0s  day=0.000975
2023/07/18 14:41:02 iteration 54874  walltime= 0.129h  Δwalltime=0.006s  timestep= 0s  day=0.000981
2023/07/18 14:41:04 iteration 55199  walltime= 0.129h  Δwalltime=0.0061s  timestep= 0s  day=0.000987
2023/07/18 14:41:06 iteration 55471  walltime=  0.13h  Δwalltime=0.01s  timestep= 0s  day=0.000992
2023/07/18 14:41:08 iteration 55781  walltime= 0.131h  Δwalltime=0.0061s  timestep= 0s  day=0.000997
2023/07/18 14:41:10 iteration 56109  walltime= 0.131h  Δwalltime=0.006s  timestep= 0s  day=0.001
